REAL_ESTATE_ID,Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
5240,7,0.7,145000,1965,2539,A,C,C,RALEIGH,27612.0,1995,11,4
5255,13,0.32,117500,1969,1474,I,C,A,RALEIGH,27604.0,1998,12,4
5309,20,0.32,158500,1920,2795,A,C,A,APEX,27502.0,1996,6,2
5311,1,0.27,54000,1916,1165,A,C,A,RALEIGH,27603.0,1990,2,1
5322,18,0.49,126000,1985,1555,A,C,B,APEX,27539.0,1996,9,3
5326,4,0.29,83000,1960,1940,G,A,A,CARY,27513.0,1990,10,4
5354,17,1.05,184500,1930,2850,A,C,C,RALEIGH,27604.0,1999,8,3
5360,11,0.03,84500,1969,1296,C,J,C,RALEIGH,27607.0,1994,10,4
5414,17,0.46,133500,1967,2091,A,C,A,RALEIGH,27604.0,1998,10,4
5420,9,0.61,115000,1959,2012,G,D,A,ZEBULON,27597.0,1993,11,4
5504,7,0.57,137000,1960,1537,G,C,A,RALEIGH,27615.0,1997,8,3
5506,4,0.28,155000,1973,1729,A,D,A,CARY,27511.0,1998,10,4
5521,1,0.26,71000,1959,1277,A,C,A,RALEIGH,27610.0,1998,3,1
5523,19,0.26,40000,1905,1182,A,A,A,WAKE FOREST,27587.0,1992,1,1
5528,1,0.33,171000,2022,4649,A,F,J,RALEIGH,27609.0,1995,7,3
5530,4,0.54,95500,1963,1790,I,C,A,CARY,27511.0,1993,9,3
5542,1,0.67,160000,1967,2548,A,E,C,RALEIGH,27609.0,1991,8,3
5564,18,0.28,93500,1967,1766,I,C,A,RALEIGH,27603.0,1992,7,3
5574,7,0.63,65000,1952,840,A,A,A,RALEIGH,27612.0,1999,6,2
5592,4,0.54,101000,1971,1650,A,C,A,CARY,27511.0,1994,10,4
5617,4,0.66,47500,1940,960,A,A,A,CARY,27511.0,1993,6,2
5644,16,0.81,127000,1978,1675,I,C,A,GARNER,27529.0,1997,6,2
5649,9,0.24,59000,1975,1066,A,B,A,ZEBULON,27597.0,1992,7,3
5651,9,0.25,70000,1975,1092,A,B,A,ZEBULON,27597.0,1998,6,2
5660,9,0.28,63000,1973,1092,A,B,A,ZEBULON,27597.0,1991,1,1
5699,1,0.59,254000,1959,3276,A,F,A,RALEIGH,27608.0,1992,4,2
5706,4,0.48,123000,1968,1946,A,D,C,CARY,27511.0,1992,5,2
5738,16,0.36,96500,1966,1119,G,B,A,GARNER,27529.0,1999,11,4
5745,12,0.63,30000,1930,1464,A,A,A,WILLOW SPRING,27592.0,1990,8,3
5750,1,0.37,244500,1954,2780,A,E,A,RALEIGH,27609.0,1995,6,2
5758,7,0.29,98000,1969,1600,A,B,C,RALEIGH,27609.0,1997,1,1
5760,1,0.38,59500,1963,1073,A,A,A,RALEIGH,27610.0,1991,12,4
5775,16,0.18,70000,1971,1188,A,B,A,RALEIGH,27610.0,1997,3,1
5788,12,2.77,166500,1950,2543,A,D,I,FUQUAY VARINA,27526.0,1996,2,1
5797,7,0.54,130000,1959,1660,G,C,A,RALEIGH,27612.0,1999,9,3
5805,10,0.23,72000,1981,1040,G,A,A,WENDELL,27591.0,1996,2,1
5869,20,0.35,87000,1901,1322,A,A,A,APEX,27502.0,1996,5,2
5894,1,0.32,110000,1965,1838,A,E,A,RALEIGH,27609.0,1991,10,4
5896,1,0.46,182500,1964,3448,A,F,C,RALEIGH,27609.0,1998,9,3
5897,11,0.4,189000,1970,2239,A,D,C,RALEIGH,27607.0,1997,1,1
5905,4,0.47,135000,1966,2022,G,C,A,RALEIGH,27607.0,1994,11,4
5908,1,0.46,113000,1953,2659,A,D,A,RALEIGH,27606.0,1992,11,4
5914,4,0.45,139000,1966,2369,I,E,A,CARY,27511.0,1993,4,2
5915,13,0.68,186000,1971,2808,A,E,C,RALEIGH,27615.0,1991,6,2
5921,7,0.44,173000,1963,1951,A,C,A,RALEIGH,27612.0,1996,12,4
5954,7,0.45,170000,1966,2647,A,D,C,RALEIGH,27612.0,1993,7,3
5959,17,0.46,78000,1955,928,A,A,A,RALEIGH,27604.0,1997,9,3
5962,1,0.29,45000,1960,1235,A,A,A,RALEIGH,27610.0,1999,3,1
5978,4,0.49,145000,1969,1586,G,C,A,CARY,27511.0,1998,7,3
5984,4,0.38,121500,1966,1392,G,C,A,CARY,27511.0,1996,8,3
5997,16,0.42,60000,1962,1638,G,C,A,GARNER,27529.0,1990,1,1
5999,19,0.56,62000,1953,1281,A,A,A,WAKE FOREST,27587.0,1999,12,4
6001,1,0.58,35000,1958,841,A,A,A,RALEIGH,27610.0,1994,7,3
6003,1,0.72,326500,2019,6439,A,F,B,RALEIGH,27608.0,1992,3,1
6026,19,0.42,103000,1971,1441,G,C,A,WAKE FOREST,27587.0,1997,11,4
6028,1,0.43,305500,1958,3793,A,E,A,RALEIGH,27607.0,1998,1,1
6044,1,0.09,270000,1906,2182,A,D,C,RALEIGH,27601.0,1998,1,1
6085,17,0.38,124000,1960,1560,G,B,A,RALEIGH,27604.0,1999,7,3
6089,1,0.49,100000,1959,1676,A,C,A,RALEIGH,27610.0,1998,7,3
6119,7,0.27,146000,1969,1813,I,D,A,RALEIGH,27609.0,1997,11,4
6125,4,0.51,144000,1971,2244,I,D,A,CARY,27511.0,1992,10,4
6126,17,0.56,145000,1972,2019,J,E,A,KNIGHTDALE,27545.0,1998,12,4
6132,17,0.56,79000,1965,1456,A,C,A,RALEIGH,27604.0,1990,2,1
6134,13,0.25,115000,1971,1561,I,C,A,RALEIGH,27604.0,1997,9,3
6142,1,0.28,211000,1950,3187,A,E,A,RALEIGH,27605.0,1999,2,1
6150,1,0.48,229000,1964,3253,A,D,C,RALEIGH,27609.0,1994,9,3
6153,17,0.36,77500,1960,1156,G,B,A,RALEIGH,27604.0,1993,9,3
6173,16,0.28,76000,1971,1050,A,B,A,RALEIGH,27610.0,1998,12,4
6182,1,0.46,105000,1956,1521,A,A,A,RALEIGH,27609.0,1997,9,3
6205,1,0.21,69000,1959,1008,A,A,A,RALEIGH,27610.0,1997,1,1
6238,1,0.29,118000,1965,1791,I,D,A,RALEIGH,27609.0,1996,12,4
6241,1,0.85,120000,1960,1546,A,C,A,RALEIGH,27610.0,1993,12,4
6264,13,0.42,227500,1970,2807,A,D,C,RALEIGH,27615.0,1999,9,3
6270,1,0.45,16500,1997,6111,A,F,C,RALEIGH,27608.0,1996,6,2
6274,16,0.38,84000,1969,1125,G,C,A,GARNER,27529.0,1996,11,4
6298,12,0.45,67000,1971,1574,A,C,A,FUQUAY VARINA,27526.0,1992,12,4
6314,7,0.4,180000,1968,1862,G,C,A,RALEIGH,27612.0,1999,1,1
6336,19,1.0,80000,1960,2184,G,A,A,ZEBULON,27597.0,1993,1,1
6361,11,0.33,195000,1968,2635,A,D,C,RALEIGH,27607.0,1999,12,4
6365,1,0.38,138000,1963,1712,A,C,A,RALEIGH,27610.0,1996,10,4
6367,16,0.56,114500,1985,2086,A,C,A,GARNER,27529.0,1994,5,2
6374,15,0.47,85000,1986,1386,A,C,A,GARNER,27529.0,1990,3,1
6375,18,0.29,83000,1968,1168,G,C,A,RALEIGH,27603.0,1994,5,2
6381,17,0.69,76500,1962,1647,I,J,A,RALEIGH,27604.0,1993,7,3
6391,19,0.7,150000,1971,1986,I,C,A,WAKE FOREST,27587.0,1995,3,1
6394,17,0.33,113500,1961,1528,I,C,A,RALEIGH,27604.0,1997,6,2
6395,1,0.34,188000,1925,2079,A,E,C,RALEIGH,27608.0,1992,2,1
6400,1,0.22,61000,1950,1040,A,A,A,RALEIGH,27604.0,1991,7,3
6402,13,0.35,136000,1967,2585,A,D,C,RALEIGH,27609.0,1993,11,4
6403,9,1.07,58000,1965,1292,A,A,A,ZEBULON,27597.0,1994,10,4
6418,1,0.35,70000,1955,1438,A,B,A,RALEIGH,27610.0,1992,4,2
6427,4,0.41,119000,1970,2026,I,D,A,CARY,27511.0,1994,8,3
6433,18,1.0,59000,2007,1912,A,C,A,RALEIGH,27606.0,1992,11,4
6488,15,2.4,87500,1964,1732,A,E,A,RALEIGH,27603.0,1991,11,4
6489,19,0.23,64000,1949,963,A,A,A,WAKE FOREST,27587.0,1994,1,1
6514,16,0.63,77500,1949,1456,A,A,A,RALEIGH,27603.0,1993,5,2
6528,15,1.77,148500,1972,2598,A,E,A,RALEIGH,27603.0,1996,11,4
6563,1,0.29,145000,1928,1891,A,C,A,RALEIGH,27608.0,1991,7,3
6573,1,0.18,135500,1952,1428,A,D,A,RALEIGH,27604.0,1999,6,2
6583,15,3.2,155000,1966,1727,A,C,A,RALEIGH,27603.0,1998,8,3
6592,13,0.35,227000,1970,2972,A,D,C,RALEIGH,27609.0,1998,8,3
6596,7,0.34,82000,1968,1310,G,B,A,RALEIGH,27609.0,1990,4,2
6597,17,0.28,75000,1959,1000,A,A,A,RALEIGH,27609.0,1995,3,1
6625,1,0.4,264000,1966,1962,A,C,A,RALEIGH,27612.0,1999,5,2
6629,17,0.51,130000,1965,1792,A,C,A,RALEIGH,27604.0,1999,3,1
6630,1,0.2,15000,1940,1080,A,A,A,RALEIGH,27603.0,1993,9,3
6646,4,0.47,144000,1961,1869,I,C,A,CARY,27511.0,1997,5,2
6654,4,0.42,150000,1966,2447,A,D,C,CARY,27511.0,1994,8,3
6657,1,0.14,107000,1961,1036,A,A,A,RALEIGH,27607.0,1999,4,2
6691,17,0.56,109000,1983,2040,G,C,A,RALEIGH,27604.0,1993,9,3
6699,4,0.47,138000,1968,1802,J,D,A,CARY,27511.0,1997,5,2
6700,1,0.4,122000,1960,1706,A,C,A,RALEIGH,27609.0,1993,12,4
6713,1,0.29,186500,1927,1692,A,C,C,RALEIGH,27608.0,1995,9,3
6732,11,0.21,55000,1950,812,A,A,A,RALEIGH,27607.0,1996,4,2
6736,4,0.29,74500,1960,950,G,A,A,CARY,27513.0,1993,8,3
6767,1,0.34,125000,1952,2062,A,D,A,RALEIGH,27605.0,1993,12,4
6769,13,0.34,150000,1970,1851,I,D,A,RALEIGH,27615.0,1996,11,4
6770,4,0.3,150000,1970,2075,A,D,C,CARY,27511.0,1994,12,4
6779,7,0.64,148500,1968,3333,I,D,A,RALEIGH,27612.0,1992,8,3
6785,16,0.3,105000,1971,1547,J,D,A,GARNER,27529.0,1995,2,1
6805,4,0.26,135500,1970,1998,I,D,A,CARY,27511.0,1997,12,4
6807,13,0.58,160000,1971,3115,A,D,C,RALEIGH,27615.0,1991,5,2
6818,16,0.51,82000,1976,1425,A,C,A,RALEIGH,27603.0,1993,3,1
6837,16,0.46,95500,1973,1625,A,C,A,RALEIGH,27603.0,1994,10,4
6846,16,0.48,46000,1972,1740,A,B,A,GARNER,27529.0,1992,5,2
6854,16,0.47,87000,1977,1154,A,C,A,GARNER,27529.0,1999,9,3
6857,16,0.69,75000,1977,1690,A,A,A,GARNER,27529.0,1995,7,3
6859,16,0.87,59500,1977,1056,A,A,A,GARNER,27529.0,1997,8,3
6860,16,0.86,82000,1977,908,A,A,A,GARNER,27529.0,1997,6,2
6864,16,2.79,135000,1988,1752,A,D,B,GARNER,27529.0,1999,6,2
6906,1,0.37,50000,1973,5301,A,E,A,RALEIGH,27607.0,1991,9,3
6910,1,0.28,270000,1985,3386,A,F,C,RALEIGH,27607.0,1992,6,2
6912,1,0.4,353500,1987,3031,A,F,A,RALEIGH,27607.0,1996,2,1
6933,13,0.39,135000,1972,2362,A,D,C,RALEIGH,27615.0,1993,11,4
6936,1,0.39,90000,1956,1196,A,B,A,RALEIGH,27607.0,1996,2,1
6942,19,0.5,56000,1982,1118,A,A,A,WAKE FOREST,27587.0,1994,3,1
6954,19,0.41,85000,1991,1194,A,C,A,WAKE FOREST,27587.0,1991,11,4
6957,19,0.46,88000,1976,1042,G,B,A,WAKE FOREST,27587.0,1997,8,3
6960,19,0.45,67500,1976,1328,G,C,A,WAKE FOREST,27587.0,1991,3,1
6968,19,0.67,122000,1929,3219,A,E,I,WAKE FOREST,27587.0,1994,2,1
6972,1,0.56,150000,1960,2250,I,D,A,RALEIGH,27610.0,1990,9,3
6975,4,1.13,181000,1835,2232,A,A,C,CARY,27513.0,1998,7,3
6986,17,2.98,215000,1966,2461,G,C,A,RALEIGH,27604.0,1993,5,2
7038,1,0.14,63000,1930,1545,A,C,A,RALEIGH,27603.0,1995,1,1
7070,1,0.41,277000,1954,3673,A,F,C,RALEIGH,27608.0,1998,9,3
7073,1,0.29,98500,1966,1679,A,C,A,RALEIGH,27609.0,1992,6,2
7101,4,0.26,101000,1979,1256,A,A,A,CARY,27513.0,1997,3,1
7103,4,0.45,62000,1983,1040,A,A,A,CARY,27513.0,1992,6,2
7107,1,0.38,114000,1959,2164,I,B,A,RALEIGH,27609.0,1994,8,3
7163,17,0.21,95000,1960,1165,A,A,A,RALEIGH,27609.0,1998,2,1
7196,7,0.5,167000,1967,2146,I,C,A,RALEIGH,27609.0,1998,12,4
7200,1,0.25,119000,1941,1614,A,B,B,RALEIGH,27607.0,1993,12,4
7209,7,0.38,127500,1980,1931,A,D,B,RALEIGH,27612.0,1991,3,1
7225,4,0.33,100000,1970,1845,I,B,A,CARY,27511.0,1993,7,3
7226,7,0.32,109000,1971,2073,I,D,A,RALEIGH,27615.0,1993,7,3
7259,7,0.45,130000,1961,1499,I,C,A,RALEIGH,27615.0,1998,7,3
7264,11,0.35,185000,1965,3349,I,D,A,RALEIGH,27607.0,1999,9,3
7280,16,0.35,109000,1968,1918,G,D,A,GARNER,27529.0,1998,9,3
7294,4,0.47,271000,1979,2974,I,C,A,CARY,27511.0,1999,2,1
7306,19,1.07,118500,1971,1792,A,C,A,RALEIGH,27616.0,1993,4,2
7308,1,0.3,74000,1964,1746,J,C,A,RALEIGH,27610.0,1990,10,4
7330,19,0.63,15500,1901,1402,A,J,A,ROLESVILLE,27571.0,1995,9,3
7371,16,0.35,66000,1971,1232,A,C,A,GARNER,27529.0,1990,8,3
7373,1,0.61,66000,1978,1040,A,B,A,RALEIGH,27610.0,1997,4,2
7381,16,0.59,97000,1959,1586,G,B,A,GARNER,27529.0,1997,5,2
7393,16,0.21,25000,1909,1064,A,A,A,GARNER,27529.0,1991,11,4
7393,16,0.21,25000,1985,736,A,A,A,GARNER,27529.0,1991,11,4
7401,16,1.0,86500,1965,1704,G,C,A,RALEIGH,27610.0,1995,3,1
7416,1,0.44,137000,1962,2449,A,D,C,RALEIGH,27609.0,1991,7,3
7427,1,0.59,81500,1950,1150,A,A,A,RALEIGH,27610.0,1996,1,1
7458,17,0.45,72000,1963,1266,A,B,A,KNIGHTDALE,27545.0,1991,4,2
7494,15,0.48,79500,1986,1779,A,C,C,RALEIGH,27603.0,1991,4,2
7504,9,0.98,112500,1975,1920,A,D,B,ZEBULON,27597.0,1993,7,3
7505,4,0.63,86000,1957,1731,G,C,A,CARY,27511.0,1993,7,3
7509,4,0.53,156000,1969,2345,G,C,A,CARY,27511.0,1998,4,2
7510,13,0.33,64000,1971,1462,A,B,A,RALEIGH,27616.0,1990,5,2
7512,17,0.47,20000,1961,1194,G,J,A,RALEIGH,27610.0,1992,9,3
7513,11,0.97,122500,1962,2364,G,D,A,RALEIGH,27612.0,1992,8,3
7517,1,0.19,139000,1930,1355,A,A,A,RALEIGH,27608.0,1995,7,3
7536,1,0.24,101500,1965,1987,A,C,A,RALEIGH,27609.0,1992,9,3
7574,10,0.46,87000,1972,2168,A,C,B,WENDELL,27591.0,1993,7,3
7595,1,0.35,248000,1952,3053,A,D,B,RALEIGH,27608.0,1997,5,2
7599,19,1.46,15000,1949,1200,A,A,A,WAKE FOREST,27587.0,1994,9,3
7621,1,0.31,57000,1957,1134,A,B,A,RALEIGH,27606.0,1999,8,3
7659,1,0.34,181000,1972,1821,A,D,C,RALEIGH,27607.0,1996,5,2
7665,1,0.29,190000,1973,2175,A,D,C,RALEIGH,27607.0,1995,3,1
7686,1,1.47,890000,1942,3815,A,E,C,RALEIGH,27608.0,1999,12,4
7741,19,0.48,55000,1963,950,A,A,A,WAKE FOREST,27587.0,1990,1,1
7744,1,0.21,98500,1922,1404,A,A,A,RALEIGH,27605.0,1990,6,2
7775,1,1.03,40000,1925,988,A,A,A,RALEIGH,27610.0,1998,2,1
7793,1,0.81,119000,1955,1717,A,C,A,RALEIGH,27609.0,1998,6,2
7798,4,0.24,115000,1971,1082,G,B,A,CARY,27513.0,1999,9,3
7804,16,0.27,63000,1960,891,A,A,A,GARNER,27529.0,1995,7,3
7812,1,0.22,89500,2019,3082,A,D,C,RALEIGH,27608.0,1995,3,1
7838,16,0.67,76500,1960,1378,A,A,A,RALEIGH,27603.0,1991,8,3
7841,9,0.35,50000,1950,636,A,A,A,ZEBULON,27597.0,1998,9,3
7857,1,1.06,88500,1954,3637,A,C,I,RALEIGH,27607.0,1990,11,4
7872,17,0.48,98500,1985,1266,A,C,A,RALEIGH,27604.0,1997,11,4
7887,9,0.4,45000,1950,1062,A,A,A,ZEBULON,27597.0,1990,11,4
7932,4,0.24,85500,1950,1352,A,A,A,CARY,27513.0,1993,7,3
7954,1,0.66,600000,1962,5212,A,F,C,RALEIGH,27609.0,1992,6,2
7960,11,0.51,114500,1965,2257,A,C,C,RALEIGH,27612.0,1992,7,3
7961,17,0.27,127000,1962,1948,A,C,C,RALEIGH,27604.0,1999,11,4
7964,4,0.42,82000,1967,1566,G,C,A,CARY,27511.0,1990,10,4
7969,1,0.62,163500,1972,1861,I,C,A,RALEIGH,27606.0,1999,11,4
7981,9,0.46,90000,1966,1352,G,B,A,ZEBULON,27597.0,1999,4,2
7983,17,0.25,98500,1962,1819,I,B,A,RALEIGH,27604.0,1996,2,1
7994,18,0.75,125000,1963,1748,A,J,A,RALEIGH,27606.0,1998,9,3
8026,1,0.64,127500,1961,1764,I,D,A,RALEIGH,27609.0,1995,1,1
8043,4,0.31,87000,1961,1344,A,B,A,CARY,27511.0,1992,12,4
8055,1,0.26,93000,1957,1177,A,A,A,RALEIGH,27610.0,1999,10,4
8060,17,0.42,82500,1982,1040,A,A,A,RALEIGH,27610.0,1996,8,3
8061,17,0.42,80000,1982,1040,A,C,A,RALEIGH,27610.0,1998,12,4
8063,17,0.42,61000,1982,1040,A,A,A,RALEIGH,27610.0,1994,9,3
8069,17,0.61,97500,1982,1424,A,A,A,RALEIGH,27610.0,1997,2,1
8071,17,0.4,58000,1982,1040,A,A,A,RALEIGH,27610.0,1992,9,3
8085,1,0.37,254000,1958,2260,A,C,A,RALEIGH,27607.0,1997,7,3
8092,1,0.17,89000,1930,1661,A,C,A,RALEIGH,27608.0,1991,4,2
8133,17,0.22,78500,1958,1380,A,A,A,RALEIGH,27604.0,1994,12,4
8150,10,0.46,40000,1929,1803,A,A,A,WENDELL,27591.0,1995,11,4
8159,17,0.67,114500,1970,1891,G,C,A,KNIGHTDALE,27545.0,1995,8,3
8166,20,0.2,121000,1956,1592,A,B,A,APEX,27502.0,1998,7,3
8211,16,0.59,70000,1972,1551,A,C,A,GARNER,27529.0,1995,3,1
8218,9,0.35,46000,1948,1246,A,A,A,ZEBULON,27597.0,1991,8,3
8254,16,0.36,67500,1955,1144,G,A,A,GARNER,27529.0,1990,8,3
8262,1,0.46,139000,1958,2187,A,E,A,RALEIGH,27607.0,1993,12,4
8284,1,0.12,58000,1948,806,A,A,A,RALEIGH,27608.0,1993,7,3
8312,13,0.47,99000,1969,1629,A,C,A,RALEIGH,27604.0,1999,7,3
8324,1,0.41,120000,1966,1816,I,D,A,RALEIGH,27609.0,1995,6,2
8352,17,0.23,90000,1960,1744,A,B,A,RALEIGH,27604.0,1991,2,1
8383,13,1.17,106000,1961,2389,A,E,A,RALEIGH,27604.0,1996,8,3
8393,7,0.34,79000,1969,1608,A,D,A,RALEIGH,27609.0,1990,12,4
8429,7,0.66,235000,1966,2761,A,E,B,RALEIGH,27612.0,1993,10,4
8433,10,0.34,68000,1910,1963,A,C,A,WENDELL,27591.0,1996,12,4
8433,10,0.34,68000,1946,690,A,A,A,WENDELL,27591.0,1996,12,4
8434,16,0.63,109000,1971,1584,I,D,A,GARNER,27529.0,1996,6,2
8438,15,1.1,82500,1977,1430,A,C,A,RALEIGH,27603.0,1995,1,1
8447,1,0.26,82500,1960,1404,A,C,A,RALEIGH,27610.0,1997,12,4
8472,1,0.26,219000,1953,1918,A,C,A,RALEIGH,27608.0,1997,1,1
8481,1,0.21,69500,1950,1445,A,C,A,RALEIGH,27610.0,1995,7,3
8493,1,0.5,20000,1980,2084,A,D,C,RALEIGH,27612.0,1993,10,4
8506,1,0.24,70000,1950,900,A,A,A,RALEIGH,27610.0,1996,4,2
8509,1,1.33,589000,1973,3410,A,F,A,RALEIGH,27609.0,1999,6,2
8528,12,0.46,65000,1981,1243,A,C,A,RALEIGH,27603.0,1995,2,1
8563,1,0.26,90000,1950,1008,A,A,A,RALEIGH,27608.0,1993,6,2
8577,1,0.97,109000,1943,3802,A,F,B,RALEIGH,27609.0,1992,11,4
8584,1,0.25,86000,1964,1202,A,B,A,RALEIGH,27609.0,1991,12,4
8589,1,0.2,25000,1949,740,A,A,A,RALEIGH,27604.0,1999,6,2
8591,1,0.66,80500,1959,1861,G,C,A,RALEIGH,27604.0,1993,2,1
8606,20,0.44,96000,1967,1766,I,B,A,APEX,27502.0,1993,7,3
8622,1,0.44,160000,1965,2097,I,E,A,RALEIGH,27609.0,1999,8,3
8623,1,0.41,150500,1963,1915,I,D,A,RALEIGH,27609.0,1997,6,2
8624,7,0.51,132000,1974,2901,J,D,A,RALEIGH,27612.0,1992,6,2
8625,1,0.31,87000,1958,1128,A,A,A,RALEIGH,27606.0,1994,3,1
8644,1,0.37,148000,1967,2310,A,D,C,RALEIGH,27609.0,1997,4,2
8667,17,0.39,135000,1965,1963,G,C,A,KNIGHTDALE,27545.0,1999,1,1
8668,16,0.46,111000,1958,1232,A,C,A,RALEIGH,27603.0,1998,7,3
8673,1,0.34,170000,1960,2448,A,E,A,RALEIGH,27609.0,1994,7,3
8691,4,0.7,165000,1966,1612,I,D,A,CARY,27513.0,1999,7,3
8696,16,0.82,85000,1952,1668,A,A,A,GARNER,27529.0,1995,3,1
8705,1,0.22,90000,1964,1132,A,B,A,RALEIGH,27610.0,1998,9,3
8708,1,0.29,140000,1950,1246,A,C,A,RALEIGH,27607.0,1994,12,4
8754,15,6.0,145000,1978,1356,A,C,A,RALEIGH,27603.0,1997,9,3
8786,1,0.67,170000,1961,2574,I,D,A,RALEIGH,27609.0,1999,9,3
8803,16,0.33,75000,1959,1315,G,C,A,GARNER,27529.0,1995,9,3
8811,1,0.14,75000,1935,1471,A,A,A,RALEIGH,27603.0,1993,8,3
8812,1,0.53,580000,1925,4476,A,F,C,RALEIGH,27608.0,1990,6,2
8845,1,0.15,64000,1949,1300,A,A,A,RALEIGH,27610.0,1999,10,4
8906,16,0.35,87000,1965,1189,G,B,A,GARNER,27529.0,1998,4,2
8927,1,0.47,335000,1969,3757,I,F,A,RALEIGH,27609.0,1999,10,4
8935,13,0.31,130000,1969,1798,G,C,A,RALEIGH,27609.0,1997,10,4
8948,1,0.25,68500,1965,1000,A,A,A,RALEIGH,27610.0,1995,6,2
8957,1,0.56,116000,1955,2036,A,C,A,RALEIGH,27609.0,1996,3,1
9007,1,0.46,435000,1960,4251,K,F,A,RALEIGH,27609.0,1999,4,2
9021,4,0.73,193000,1972,2034,A,C,A,CARY,27511.0,1996,5,2
9024,1,0.29,90000,1960,1942,A,E,A,RALEIGH,27609.0,1992,4,2
9030,1,0.3,157000,1952,1919,K,C,A,RALEIGH,27607.0,1994,1,1
9055,1,0.24,42000,1944,936,A,C,A,RALEIGH,27604.0,1993,10,4
9056,4,0.91,323000,1970,3320,A,E,A,CARY,27511.0,1999,1,1
9094,1,0.41,150000,1966,2111,I,D,A,RALEIGH,27609.0,1997,3,1
9105,9,0.2,15000,1910,902,A,A,A,ZEBULON,27597.0,1995,4,2
9142,1,0.32,116500,1955,1622,A,B,A,RALEIGH,27607.0,1992,7,3
9146,9,0.68,197000,1915,3150,A,F,C,ZEBULON,27597.0,1999,7,3
9161,16,0.32,70000,1971,1440,A,B,A,RALEIGH,27610.0,1997,12,4
9164,1,0.35,340000,1956,2394,A,E,C,RALEIGH,27609.0,1998,6,2
9167,19,1.51,38000,1910,1084,A,A,B,WAKE FOREST,27587.0,1991,3,1
9168,1,0.35,161000,1964,1892,I,D,A,RALEIGH,27609.0,1997,7,3
9222,4,0.41,156000,1970,2597,J,E,A,CARY,27511.0,1999,1,1
9235,1,0.47,69500,1954,1174,A,A,A,RALEIGH,27606.0,1992,3,1
9236,1,0.4,135000,1971,2357,A,D,C,RALEIGH,27609.0,1992,7,3
9241,1,0.25,100000,1956,1369,I,C,A,RALEIGH,27607.0,1995,1,1
9244,1,0.35,320000,1954,2934,A,C,I,RALEIGH,27609.0,1998,8,3
9272,1,0.18,149500,1891,1977,A,C,A,RALEIGH,27604.0,1994,6,2
9278,15,1.48,160000,1954,1334,A,A,A,RALEIGH,27603.0,1999,4,2
9286,1,0.51,150000,1951,4023,A,E,B,RALEIGH,27608.0,1993,6,2
9307,1,0.34,258000,1957,2442,A,D,A,RALEIGH,27609.0,1998,2,1
9318,1,0.27,146000,2020,2929,A,F,A,RALEIGH,27607.0,1999,4,2
9337,1,0.38,72500,1960,1000,G,A,A,RALEIGH,27610.0,1999,2,1
9341,4,0.32,127500,1968,1779,I,D,A,CARY,27511.0,1995,7,3
9345,17,0.48,94500,1965,1479,A,C,A,RALEIGH,27604.0,1994,12,4
9346,1,0.48,135500,1966,2263,I,E,A,RALEIGH,27612.0,1993,9,3
9348,16,0.33,110000,1957,1248,G,B,A,GARNER,27529.0,1999,2,1
9363,1,0.57,250000,1953,1994,A,D,A,RALEIGH,27609.0,1999,11,4
9365,17,0.27,120000,1967,1215,A,J,A,RALEIGH,27609.0,1998,10,4
9394,1,0.22,88000,1954,1332,A,C,A,RALEIGH,27610.0,1998,11,4
9426,17,0.37,104000,1968,2786,I,E,A,RALEIGH,27604.0,1991,9,3
9443,16,0.45,68000,1953,1064,A,B,A,GARNER,27529.0,1993,2,1
9450,17,0.35,90000,1966,1428,I,D,A,RALEIGH,27604.0,1995,12,4
9477,4,0.65,165000,1976,1575,A,C,A,RALEIGH,27607.0,1997,11,4
9493,4,0.48,130000,1972,1733,I,D,A,RALEIGH,27607.0,1994,6,2
9503,4,0.96,153000,1978,1752,G,E,A,RALEIGH,27607.0,1998,2,1
9517,1,0.16,65000,1949,2087,A,C,B,RALEIGH,27604.0,1991,6,2
9522,17,0.38,500,1940,1436,A,A,A,KNIGHTDALE,27545.0,1996,6,2
9549,1,0.23,84500,1960,1263,A,B,A,RALEIGH,27610.0,1997,8,3
9559,1,0.44,178000,1972,2141,I,E,A,RALEIGH,27606.0,1999,6,2
9560,17,1.27,96000,1960,2900,A,B,A,RALEIGH,27604.0,1993,5,2
9631,8,0.74,200000,1967,2788,A,D,C,RALEIGH,27613.0,1997,3,1
9635,1,0.34,53500,1910,1618,A,B,A,RALEIGH,27605.0,1998,1,1
9679,16,0.45,72000,1918,1388,A,A,A,GARNER,27529.0,1998,3,1
9722,18,0.42,100000,1960,1605,A,C,A,RALEIGH,27603.0,1990,1,1
9736,16,0.21,38500,1958,814,A,C,A,RALEIGH,27603.0,1999,3,1
9744,16,0.45,106500,1976,1539,A,C,A,RALEIGH,27603.0,1998,10,4
9745,16,0.46,86500,1974,1472,A,C,A,RALEIGH,27603.0,1993,3,1
9753,16,0.34,45000,1941,1827,A,A,A,GARNER,27529.0,1991,7,3
9768,1,0.35,155000,1969,2657,A,C,A,RALEIGH,27606.0,1993,3,1
9776,17,1.99,215000,1967,3603,G,D,A,RALEIGH,27604.0,1999,4,2
