Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
17,1.37,170000,1971,3327,I,D,A,RALEIGH,27604.0,2006,1,1
1,0.34,265000,1951,4307,A,F,I,RALEIGH,27608.0,2003,5,2
16,0.1,112500,2004,1132,A,C,A,RALEIGH,27610.0,2006,3,1
11,0.48,245000,1967,2016,I,C,A,RALEIGH,27612.0,2009,7,3
13,0.28,228000,1969,2392,A,C,B,RALEIGH,27609.0,2006,5,2
13,0.44,189000,1971,2319,I,D,A,RALEIGH,27615.0,2001,1,1
2,1.0,160000,1962,1248,A,B,A,RALEIGH,27615.0,2006,10,4
4,0.33,165000,1957,1180,G,B,A,CARY,27511.0,2006,5,2
1,0.5,208000,2018,3736,A,F,K,RALEIGH,27609.0,2006,8,3
1,0.27,89000,1967,1040,A,A,A,RALEIGH,27610.0,2003,7,3
17,0.37,119000,1956,1344,G,A,A,RALEIGH,27604.0,2002,9,3
18,0.72,97000,1979,1386,G,C,A,RALEIGH,27603.0,2004,8,3
16,0.27,40000,1976,1056,A,A,A,RALEIGH,27610.0,2005,5,2
1,0.49,230000,1962,2538,A,E,A,RALEIGH,27609.0,2004,9,3
1,0.41,169000,1960,2124,A,D,A,RALEIGH,27606.0,2005,12,4
1,0.48,174000,1960,1827,I,C,A,RALEIGH,27609.0,2001,3,1
4,0.82,257000,1966,2397,A,E,C,RALEIGH,27607.0,2005,12,4
7,0.45,270000,1967,2332,A,E,C,RALEIGH,27612.0,2008,3,1
1,0.15,255000,1963,1095,A,B,A,RALEIGH,27607.0,2006,7,3
1,0.18,46000,2012,1483,K,D,L,RALEIGH,27601.0,2004,10,4
11,0.51,294000,1965,2024,J,C,A,RALEIGH,27612.0,2007,11,4
17,0.52,147000,1995,1181,A,C,A,RALEIGH,27604.0,2009,7,3
17,0.48,130000,1967,1948,A,A,A,RALEIGH,27604.0,2001,4,2
1,0.47,173000,1959,1795,A,C,A,RALEIGH,27609.0,2003,5,2
1,0.31,159500,1965,1588,A,B,A,RALEIGH,27609.0,2005,4,2
1,0.26,98000,1958,1050,G,A,A,RALEIGH,27604.0,2001,3,1
16,0.47,157500,1960,2130,I,C,A,GARNER,27529.0,2008,3,1
17,0.19,160000,2007,2036,A,C,C,RALEIGH,27604.0,2009,7,3
1,0.19,230000,2008,3469,A,F,I,RALEIGH,27607.0,2007,2,1
4,0.7,133000,1960,1056,A,C,A,CARY,27513.0,2006,4,2
16,0.42,114000,1963,1412,A,B,A,GARNER,27529.0,2005,12,4
1,0.34,155000,1964,2417,I,E,A,RALEIGH,27609.0,2002,12,4
1,0.14,308000,1909,2958,A,D,A,RALEIGH,27601.0,2001,12,4
1,0.44,531000,1940,2588,A,F,I,RALEIGH,27608.0,2003,9,3
1,0.41,353000,1942,1503,A,C,B,RALEIGH,27608.0,2004,11,4
1,0.06,50000,1945,1080,A,C,A,RALEIGH,27601.0,2008,10,4
1,0.2,242500,1922,2499,A,A,A,RALEIGH,27604.0,2004,11,4
16,0.58,155000,1961,1623,G,C,A,GARNER,27529.0,2006,7,3
1,0.41,242000,1960,3201,A,C,A,RALEIGH,27609.0,2004,9,3
1,0.13,282500,1900,1888,A,D,A,RALEIGH,27604.0,2008,2,1
1,0.16,325000,1910,3496,A,C,A,RALEIGH,27601.0,2004,12,4
1,0.36,336000,1977,2236,A,C,I,RALEIGH,27608.0,2003,7,3
1,0.32,370000,1955,1760,A,C,A,RALEIGH,27605.0,2007,5,2
1,0.4,360000,1955,2228,A,C,A,RALEIGH,27609.0,2000,4,2
7,0.26,190000,1971,1851,I,D,A,RALEIGH,27615.0,2006,7,3
1,0.6,100000,1953,3247,A,F,I,RALEIGH,27607.0,2006,8,3
1,0.38,304500,1958,2152,I,D,A,RALEIGH,27609.0,2005,8,3
1,0.35,355000,1950,2149,A,C,A,RALEIGH,27608.0,2004,2,1
1,0.15,369500,1908,1734,A,C,A,RALEIGH,27608.0,2006,3,1
4,0.6,188000,1973,1662,I,D,A,CARY,27511.0,2008,8,3
16,0.33,80000,1954,1012,A,A,A,RALEIGH,27603.0,2005,10,4
1,0.28,275000,1943,2884,A,E,C,RALEIGH,27608.0,2006,3,1
4,0.62,450000,1970,4182,A,F,A,CARY,27511.0,2008,1,1
7,0.29,126500,1969,1250,G,C,A,RALEIGH,27609.0,2003,6,2
1,0.24,874500,1942,3746,A,F,L,RALEIGH,27608.0,2009,5,2
4,0.31,78000,1960,1204,A,B,A,CARY,27513.0,2005,8,3
13,0.98,135000,1984,1367,A,C,A,RALEIGH,27616.0,2000,7,3
17,0.54,127000,1972,1606,A,C,A,KNIGHTDALE,27545.0,2004,6,2
1,0.31,72500,1962,1385,A,C,A,RALEIGH,27609.0,2002,7,3
1,0.37,248000,1927,2325,A,C,A,RALEIGH,27606.0,2007,9,3
19,0.22,107000,1905,1316,A,C,A,WAKE FOREST,27587.0,2004,9,3
19,0.52,135000,1975,1797,G,C,A,WAKE FOREST,27587.0,2004,9,3
13,0.44,163000,1968,2019,I,D,A,RALEIGH,27609.0,2003,8,3
1,0.1,147500,2005,1120,A,C,B,RALEIGH,27601.0,2005,8,3
1,0.36,175000,1962,2158,A,D,C,RALEIGH,27609.0,2001,5,2
1,0.26,625000,1955,4179,A,E,K,RALEIGH,27608.0,2007,12,4
7,0.28,141500,1969,1618,G,B,A,RALEIGH,27609.0,2003,4,2
1,0.2,445000,1928,2737,A,F,C,RALEIGH,27608.0,2004,2,1
1,0.14,72500,1901,1087,A,A,A,RALEIGH,27603.0,2005,8,3
13,0.36,348000,1971,2404,I,E,A,RALEIGH,27615.0,2006,11,4
17,0.47,114000,1956,1092,G,A,A,RALEIGH,27616.0,2009,10,4
1,0.28,158000,1967,1875,I,B,A,RALEIGH,27609.0,2000,11,4
4,0.34,135000,1971,2415,I,D,A,CARY,27511.0,2009,3,1
7,0.43,168500,1967,2100,A,C,I,RALEIGH,27609.0,2004,7,3
1,0.37,230000,1961,2556,G,C,A,RALEIGH,27609.0,2002,11,4
13,0.43,112000,1961,1856,A,E,A,RALEIGH,27615.0,2002,4,2
16,0.46,106000,1963,1255,G,C,A,RALEIGH,27610.0,2003,10,4
1,0.2,219000,1940,1381,A,B,A,RALEIGH,27605.0,2003,10,4
1,0.11,336500,1925,2106,A,E,A,RALEIGH,27604.0,2003,9,3
1,0.3,500000,1982,3609,A,C,A,RALEIGH,27608.0,2009,8,3
9,0.42,85000,1972,1365,A,B,A,ZEBULON,27597.0,2004,12,4
16,0.39,80000,1963,1025,A,B,A,GARNER,27529.0,2000,12,4
1,0.29,365000,1954,3842,A,F,L,RALEIGH,27608.0,2003,7,3
13,0.33,195000,1966,2727,A,D,C,RALEIGH,27609.0,2003,2,1
4,0.46,165500,1970,1703,G,C,A,RALEIGH,27607.0,2001,6,2
16,0.25,93000,1971,1385,I,B,A,GARNER,27529.0,2001,6,2
16,0.27,90000,1971,1344,G,B,A,GARNER,27529.0,2006,8,3
16,0.26,80000,1971,1350,G,B,A,GARNER,27529.0,2006,9,3
1,0.31,260000,1961,1869,A,C,A,RALEIGH,27609.0,2005,7,3
1,0.39,245000,1955,1296,A,A,A,RALEIGH,27609.0,2003,3,1
1,0.32,210000,1956,1593,A,C,A,RALEIGH,27607.0,2002,1,1
20,0.2,108000,1997,1026,C,C,A,APEX,27502.0,2001,9,3
4,0.26,174000,1950,1120,G,A,A,CARY,27511.0,2009,8,3
16,0.5,92500,1955,1143,A,C,A,GARNER,27529.0,2000,4,2
4,0.3,113000,1961,1458,A,C,A,CARY,27513.0,2005,11,4
1,0.37,193500,1965,1898,A,C,A,RALEIGH,27609.0,2005,6,2
1,0.18,302500,1930,2902,A,E,I,RALEIGH,27608.0,2003,9,3
1,0.33,320000,1951,3451,A,F,A,RALEIGH,27608.0,2008,4,2
1,0.49,258000,1954,2491,A,E,A,RALEIGH,27607.0,2004,4,2
1,0.2,194000,1930,1623,A,C,A,RALEIGH,27604.0,2004,7,3
1,0.53,871500,2006,4570,A,F,C,RALEIGH,27607.0,2006,7,3
4,0.37,190000,1970,1857,G,C,A,CARY,27511.0,2009,5,2
19,0.44,313000,1920,2526,A,C,C,WAKE FOREST,27587.0,2006,12,4
1,0.45,177000,1958,1748,A,A,A,RALEIGH,27606.0,2007,8,3
7,0.56,345000,1970,4296,A,E,C,RALEIGH,27612.0,2002,8,3
16,0.34,95000,1968,1107,A,B,A,GARNER,27529.0,2007,2,1
1,0.25,354000,1936,3452,A,F,I,RALEIGH,27608.0,2001,4,2
16,0.53,103000,1958,1008,A,A,A,RALEIGH,27603.0,2008,9,3
1,0.35,149000,1965,1316,A,B,A,RALEIGH,27609.0,2004,6,2
17,0.98,170000,1972,1600,A,C,A,RALEIGH,27604.0,2009,10,4
19,0.22,87000,1901,1285,A,A,A,WAKE FOREST,27587.0,2003,5,2
9,0.29,86000,1948,1196,A,A,A,ZEBULON,27597.0,2009,12,4
4,0.41,153000,1970,1562,G,C,A,CARY,27511.0,2006,11,4
4,0.82,258000,2006,1567,A,C,A,CARY,27511.0,2007,4,2
1,0.21,220000,1938,1578,A,B,C,RALEIGH,27607.0,2000,4,2
7,0.69,549000,1987,3560,K,E,B,RALEIGH,27612.0,2006,10,4
7,0.35,214000,2004,2142,A,D,C,RALEIGH,27612.0,2004,12,4
4,0.29,189000,1971,2051,I,D,A,CARY,27511.0,2007,9,3
1,0.36,164000,1959,1680,G,A,A,RALEIGH,27604.0,2007,4,2
16,0.33,78000,1970,1134,A,A,A,RALEIGH,27610.0,2007,8,3
1,0.16,385000,2008,2886,A,D,C,RALEIGH,27607.0,2009,7,3
1,0.12,136000,2004,2070,A,F,C,RALEIGH,27601.0,2004,6,2
1,0.29,88000,1960,1248,A,C,A,RALEIGH,27610.0,2004,9,3
1,0.21,194000,1949,1856,A,C,A,RALEIGH,27608.0,2003,6,2
1,0.53,131000,1956,2189,A,C,A,RALEIGH,27606.0,2002,9,3
1,0.18,250000,1944,1186,A,A,A,RALEIGH,27604.0,2007,11,4
16,0.21,72000,1971,1008,G,A,A,RALEIGH,27610.0,2000,8,3
1,0.31,242000,1960,1647,A,C,A,RALEIGH,27609.0,2005,6,2
8,0.53,175000,1984,1456,A,C,A,RALEIGH,27613.0,2009,12,4
19,0.46,152500,1972,1692,A,C,A,WAKE FOREST,27587.0,2002,5,2
7,0.28,171000,1971,1628,I,C,A,RALEIGH,27609.0,2006,9,3
1,0.37,126000,1963,1240,A,C,A,RALEIGH,27609.0,2001,5,2
4,0.62,215000,1971,2234,A,J,A,CARY,27511.0,2007,9,3
7,0.53,263500,1961,2206,A,D,A,RALEIGH,27612.0,2002,2,1
1,0.15,163500,1956,1188,A,B,A,RALEIGH,27604.0,2003,3,1
1,0.22,193000,1949,1161,A,A,A,RALEIGH,27604.0,2004,4,2
1,0.28,190000,2006,3636,A,F,I,RALEIGH,27612.0,2005,11,4
13,0.36,186000,1966,2418,A,C,I,RALEIGH,27609.0,2003,5,2
1,0.33,1029500,2006,3806,A,F,C,RALEIGH,27607.0,2007,5,2
4,0.46,195000,1972,1991,I,E,A,RALEIGH,27607.0,2003,6,2
4,0.54,159000,1961,2250,A,C,A,CARY,27511.0,2002,7,3
7,0.62,209000,1964,1737,G,C,A,RALEIGH,27609.0,2007,3,1
4,0.3,189000,1972,2595,J,D,A,CARY,27511.0,2005,3,1
16,0.18,101000,1971,1350,G,B,A,RALEIGH,27610.0,2008,2,1
4,0.37,145000,1971,1759,I,D,A,CARY,27511.0,2000,4,2
4,0.38,255000,2007,1872,A,C,A,CARY,27511.0,2007,10,4
17,0.51,133000,1971,1531,G,C,A,KNIGHTDALE,27545.0,2004,4,2
13,0.83,230000,1961,2397,G,C,A,RALEIGH,27615.0,2009,5,2
16,0.5,87000,1961,1575,I,C,A,RALEIGH,27610.0,2007,2,1
9,0.47,75000,1963,1470,G,B,A,ZEBULON,27597.0,2006,11,4
17,0.45,105000,1960,1320,A,C,A,RALEIGH,27616.0,2005,8,3
16,0.42,155500,1971,2139,I,C,A,GARNER,27529.0,2005,9,3
1,0.25,162000,1965,2436,A,D,C,RALEIGH,27609.0,2001,3,1
1,0.47,250000,1952,1096,A,A,A,RALEIGH,27607.0,2008,2,1
1,0.32,255000,1969,2151,I,E,A,RALEIGH,27609.0,2006,3,1
17,0.32,125000,1968,1437,A,C,A,RALEIGH,27609.0,2002,11,4
16,0.31,48000,1951,1040,G,A,A,GARNER,27529.0,2004,4,2
7,1.33,240000,1963,2635,G,J,A,RALEIGH,27612.0,2001,3,1
1,0.67,345000,1953,3068,A,E,A,RALEIGH,27607.0,2004,7,3
16,0.22,58500,1968,1146,A,B,A,RALEIGH,27610.0,2005,5,2
4,0.31,135000,1972,1218,G,B,A,CARY,27511.0,2004,8,3
1,0.26,214000,1968,1914,A,C,A,RALEIGH,27609.0,2006,1,1
9,1.57,145000,1976,1580,A,D,A,ZEBULON,27597.0,2000,4,2
1,0.18,85000,2016,1888,K,E,C,RALEIGH,27601.0,2002,8,3
16,0.28,123000,1969,1530,A,C,A,RALEIGH,27610.0,2007,2,1
10,0.71,113000,1995,1213,A,C,A,KNIGHTDALE,27545.0,2006,3,1
16,0.17,75500,1971,1350,G,B,A,RALEIGH,27610.0,2005,9,3
9,1.0,160000,1984,1587,A,D,B,ZEBULON,27597.0,2008,5,2
7,0.13,120000,2004,1033,A,C,A,RALEIGH,27612.0,2004,10,4
16,0.35,140000,1960,2225,G,B,A,GARNER,27529.0,2007,4,2
9,0.34,75000,1957,1674,A,C,A,ZEBULON,27597.0,2000,6,2
1,0.22,63000,1955,1012,A,A,A,RALEIGH,27610.0,2001,5,2
16,0.3,60000,1970,1525,I,C,A,RALEIGH,27610.0,2002,10,4
1,0.15,417000,1949,2662,A,C,A,RALEIGH,27605.0,2004,11,4
1,0.52,144000,1958,1727,G,C,A,RALEIGH,27606.0,2003,5,2
16,0.59,117000,1960,1476,A,B,A,GARNER,27529.0,2006,7,3
1,0.26,264000,1956,1296,A,C,A,RALEIGH,27607.0,2005,12,4
1,0.31,382000,1956,1892,I,C,A,RALEIGH,27607.0,2008,4,2
4,0.55,165000,1966,2289,I,E,A,CARY,27511.0,2001,8,3
4,0.53,78000,1963,1120,A,A,A,CARY,27513.0,2005,12,4
1,0.28,85000,1960,1118,A,A,A,RALEIGH,27610.0,2006,3,1
16,0.41,132000,1965,2986,J,E,A,RALEIGH,27603.0,2007,11,4
1,0.44,163000,1955,1882,A,A,A,RALEIGH,27608.0,2009,6,2
1,0.33,153000,1967,1503,A,B,A,RALEIGH,27609.0,2001,4,2
1,0.12,192500,1915,1222,A,A,A,RALEIGH,27601.0,2005,7,3
16,0.72,146000,1965,1689,G,C,A,GARNER,27529.0,2003,6,2
18,0.32,60000,1967,1110,A,C,A,RALEIGH,27603.0,2005,9,3
1,0.29,230000,1968,1916,A,D,A,RALEIGH,27609.0,2007,6,2
17,0.46,136000,1976,1645,A,C,A,RALEIGH,27604.0,2004,9,3
1,0.46,648000,2000,3150,A,F,C,RALEIGH,27607.0,2001,2,1
1,0.3,277500,1952,2636,A,C,A,RALEIGH,27605.0,2003,10,4
7,0.44,163000,1961,1809,G,E,A,RALEIGH,27612.0,2001,8,3
1,0.11,238000,1910,1537,A,E,A,RALEIGH,27604.0,2004,10,4
1,0.25,30000,1940,1142,A,A,A,RALEIGH,27601.0,2008,6,2
10,0.3,60500,1961,1184,G,A,A,WENDELL,27591.0,2002,3,1
1,0.7,155000,1958,1618,A,C,A,RALEIGH,27606.0,2004,9,3
1,0.4,290000,1945,1844,A,C,B,RALEIGH,27608.0,2002,7,3
1,0.36,320000,1935,2042,A,C,A,RALEIGH,27608.0,2004,6,2
4,0.71,450000,2005,4642,A,F,C,CARY,27511.0,2004,11,4
1,0.53,165000,1956,2285,A,D,A,RALEIGH,27606.0,2006,6,2
13,0.23,137000,1971,1502,I,C,A,RALEIGH,27604.0,2006,10,4
4,0.26,174000,1957,1272,A,C,A,CARY,27511.0,2007,11,4
1,0.34,135250,1950,1346,A,C,A,RALEIGH,27606.0,2008,2,1
1,0.46,40000,1952,1675,A,E,A,RALEIGH,27606.0,2004,1,1
13,0.96,175000,1973,2335,A,C,A,RALEIGH,27615.0,2002,5,2
1,0.34,320000,1962,2542,I,E,A,RALEIGH,27607.0,2003,7,3
11,0.04,167500,1969,2139,C,J,C,RALEIGH,27607.0,2005,12,4
1,0.28,239000,1966,2053,I,D,A,RALEIGH,27609.0,2008,7,3
1,0.17,476000,1935,2918,A,D,C,RALEIGH,27608.0,2005,2,1
4,0.47,145000,2013,3507,A,F,A,CARY,27511.0,2005,10,4
4,0.49,237000,1962,1874,A,C,A,CARY,27513.0,2003,7,3
1,0.21,287500,1942,1374,A,A,A,RALEIGH,27607.0,2009,5,2
1,0.56,685000,1964,3944,A,F,C,RALEIGH,27609.0,2009,10,4
1,0.55,120000,1955,1256,A,A,A,RALEIGH,27609.0,2000,7,3
1,0.38,250000,1963,2397,G,E,A,RALEIGH,27609.0,2003,7,3
1,0.37,100000,1964,1705,A,B,A,RALEIGH,27610.0,2003,1,1
1,0.17,117000,2002,2280,A,F,C,RALEIGH,27601.0,2002,9,3
16,0.58,104000,1972,1215,A,B,A,RALEIGH,27610.0,2006,1,1
1,0.1,422000,1920,3781,A,F,C,RALEIGH,27601.0,2004,6,2
1,0.3,211000,1922,1251,A,A,A,RALEIGH,27608.0,2000,9,3
7,0.51,157000,1966,1484,G,C,A,RALEIGH,27609.0,2003,7,3
18,0.52,106000,1955,1100,A,A,A,RALEIGH,27603.0,2003,7,3
19,0.51,310000,1917,3420,A,E,C,WAKE FOREST,27587.0,2005,8,3
17,0.2,165000,1960,1295,A,C,A,RALEIGH,27609.0,2008,2,1
1,0.34,210000,1964,3846,A,F,C,RALEIGH,27609.0,2004,7,3
1,0.26,645000,1930,3630,A,D,C,RALEIGH,27608.0,2005,7,3
1,0.3,260000,1966,1700,A,C,A,RALEIGH,27609.0,2007,6,2
1,0.83,375000,1963,4212,A,C,A,RALEIGH,27610.0,2007,12,4
1,0.54,430500,1960,2253,A,E,A,RALEIGH,27609.0,2003,5,2
20,1.84,425000,1910,2624,A,D,C,APEX,27502.0,2008,2,1
20,1.84,425000,2008,1026,A,A,A,APEX,27502.0,2008,2,1
20,0.36,245000,1912,2436,A,C,I,APEX,27502.0,2005,3,1
13,0.26,137500,1969,2484,J,C,A,RALEIGH,27604.0,2004,6,2
4,0.34,146500,1946,2128,A,E,A,CARY,27511.0,2006,7,3
13,0.5,117000,1959,1742,G,C,A,RALEIGH,27616.0,2001,1,1
3,0.57,99000,1948,1760,A,A,A,NEW HILL,27562.0,2001,7,3
16,0.51,132000,1950,1357,A,A,A,GARNER,27529.0,2008,6,2
1,0.32,390000,1943,1471,A,C,A,RALEIGH,27607.0,2008,6,2
4,0.51,589000,2008,4081,A,F,L,CARY,27513.0,2009,6,2
18,0.47,175000,1966,1786,G,C,A,RALEIGH,27606.0,2005,7,3
16,0.47,133000,1960,1232,G,A,A,RALEIGH,27603.0,2009,1,1
1,0.19,341000,1925,2017,A,C,C,RALEIGH,27605.0,2005,7,3
1,0.49,373000,1952,2663,A,F,K,RALEIGH,27607.0,2001,3,1
1,0.35,418000,1935,3579,A,B,C,RALEIGH,27607.0,2001,1,1
1,0.28,197500,1941,1025,A,A,A,RALEIGH,27607.0,2005,8,3
13,0.31,127000,1971,1552,I,D,A,RALEIGH,27604.0,2000,7,3
1,0.32,247500,1958,1648,A,D,A,RALEIGH,27606.0,2007,6,2
1,0.26,399000,1950,2126,A,C,B,RALEIGH,27608.0,2005,12,4
1,1.08,175000,1955,2637,A,J,A,RALEIGH,27610.0,2004,5,2
1,0.44,159000,1924,2407,A,A,A,RALEIGH,27608.0,2001,7,3
13,0.48,131500,1972,1424,I,C,A,RALEIGH,27616.0,2007,3,1
16,0.22,78000,1971,1296,G,B,A,RALEIGH,27610.0,2005,4,2
16,0.21,99000,1972,1444,I,B,A,RALEIGH,27610.0,2006,2,1
16,0.15,28500,1972,1429,J,B,A,RALEIGH,27610.0,2005,6,2
16,0.2,94500,1975,1350,G,B,A,RALEIGH,27610.0,2005,11,4
16,0.2,100000,1972,1180,A,B,A,RALEIGH,27610.0,2007,8,3
16,0.23,81500,1972,1190,I,J,A,RALEIGH,27610.0,2004,4,2
16,0.18,20000,1974,1412,I,D,A,RALEIGH,27610.0,2009,4,2
16,0.21,76500,1973,1599,G,B,A,RALEIGH,27610.0,2005,8,3
16,0.14,79000,1971,1050,G,A,A,RALEIGH,27610.0,2006,8,3
1,0.25,310000,1966,2501,A,C,A,RALEIGH,27607.0,2005,3,1
17,0.26,113000,1956,1184,A,C,A,RALEIGH,27604.0,2006,11,4
17,0.29,135000,1967,1842,I,E,A,RALEIGH,27604.0,2000,10,4
1,0.6,715000,1969,3207,A,F,C,RALEIGH,27612.0,2008,7,3
1,0.24,108000,1950,1100,A,C,A,RALEIGH,27604.0,2001,8,3
1,0.16,205000,1923,1686,A,C,A,RALEIGH,27604.0,2004,10,4
17,0.39,135000,1964,1844,I,C,A,RALEIGH,27604.0,2003,6,2
1,0.57,380000,1953,4104,A,B,L,RALEIGH,27609.0,2000,3,1
1,0.22,93000,1957,1012,G,A,A,RALEIGH,27610.0,2008,11,4
20,0.35,152500,1960,2002,A,C,A,APEX,27502.0,2005,6,2
7,0.24,154000,1969,1600,G,B,C,RALEIGH,27609.0,2005,11,4
16,0.66,110000,1946,1682,A,C,A,GARNER,27529.0,2005,11,4
1,0.17,237000,1955,1608,A,C,A,RALEIGH,27604.0,2002,12,4
17,0.26,146000,1960,1109,A,A,A,RALEIGH,27609.0,2008,10,4
1,0.16,358000,1915,2222,A,C,C,RALEIGH,27605.0,2007,11,4
17,0.19,110000,1960,1025,A,A,A,RALEIGH,27609.0,2004,5,2
1,0.85,392500,1968,3457,A,B,A,RALEIGH,27609.0,2004,12,4
1,0.08,235000,1912,1094,A,A,A,RALEIGH,27604.0,2005,8,3
7,0.27,128000,1971,1152,A,C,A,RALEIGH,27609.0,2002,11,4
1,0.18,239000,1940,1216,A,A,A,RALEIGH,27607.0,2005,7,3
17,0.3,106500,1959,1140,A,A,A,RALEIGH,27609.0,2004,7,3
1,0.15,172000,2007,2142,A,B,C,RALEIGH,27604.0,2006,4,2
13,0.25,121500,1972,1366,G,C,A,RALEIGH,27604.0,2004,1,1
1,0.2,60000,1950,1142,A,B,A,RALEIGH,27603.0,2004,1,1
6,1.41,125000,1958,1372,A,C,A,HOLLY SPRINGS,27540.0,2005,1,1
16,0.41,95000,1970,1107,A,B,A,GARNER,27529.0,2005,8,3
11,1.87,370000,1975,3381,I,E,A,RALEIGH,27612.0,2001,8,3
1,0.47,263000,1962,3271,A,F,A,RALEIGH,27609.0,2004,9,3
4,0.44,179000,1972,2254,J,E,A,CARY,27511.0,2004,10,4
4,0.33,195500,1973,2412,A,D,C,CARY,27511.0,2002,7,3
4,0.31,174000,1973,1713,I,D,A,CARY,27511.0,2005,9,3
1,0.44,70000,1958,1323,I,D,A,RALEIGH,27606.0,2009,5,2
13,0.33,215000,1969,2029,I,D,A,RALEIGH,27609.0,2007,2,1
13,0.59,160000,1959,1995,A,A,A,RALEIGH,27615.0,2000,5,2
13,0.37,360000,1940,3108,A,C,C,RALEIGH,27615.0,2004,7,3
1,0.17,56000,2022,2475,A,D,K,RALEIGH,27610.0,2002,1,1
10,0.66,85000,1978,1104,A,C,A,WENDELL,27591.0,2001,4,2
1,0.12,570000,1948,2580,A,D,C,RALEIGH,27608.0,2007,7,3
1,0.54,228000,1967,2100,G,E,A,RALEIGH,27606.0,2007,1,1
1,0.3,55000,1954,1316,A,B,A,RALEIGH,27605.0,2009,9,3
10,0.34,27000,1947,1008,A,A,A,WENDELL,27591.0,2004,2,1
7,0.63,190000,2022,3220,K,F,A,RALEIGH,27609.0,2006,5,2
1,0.51,255000,1959,1797,I,C,A,RALEIGH,27612.0,2003,12,4
1,0.26,388000,1955,2025,A,C,A,RALEIGH,27612.0,2007,4,2
1,0.45,448000,1942,3006,A,D,L,RALEIGH,27608.0,2003,2,1
7,0.48,230000,1963,1720,G,C,A,RALEIGH,27609.0,2009,8,3
20,0.46,120000,1960,1335,A,B,A,APEX,27502.0,2007,3,1
17,0.53,130000,1957,1412,A,B,A,RALEIGH,27604.0,2009,7,3
9,0.92,135000,1950,1626,G,C,A,ZEBULON,27597.0,2004,7,3
1,0.31,595000,1945,3343,A,F,A,RALEIGH,27608.0,2005,8,3
17,1.04,185000,1978,1922,A,C,A,RALEIGH,27604.0,2001,1,1
17,0.55,155500,1980,1518,A,C,A,RALEIGH,27604.0,2001,10,4
17,0.81,122000,1981,1352,A,C,A,RALEIGH,27604.0,2003,11,4
17,1.25,120000,1977,1647,A,B,A,RALEIGH,27604.0,2008,9,3
1,0.28,300000,1964,2272,I,D,A,RALEIGH,27609.0,2009,2,1
18,0.47,127000,1957,1858,A,C,A,RALEIGH,27603.0,2001,12,4
13,0.52,196000,1972,2644,J,E,A,RALEIGH,27615.0,2001,5,2
1,0.26,280000,1956,2212,A,D,A,RALEIGH,27609.0,2000,6,2
6,0.18,151000,1965,1374,A,C,B,HOLLY SPRINGS,27540.0,2007,3,1
4,0.37,170000,1950,2872,I,D,A,CARY,27511.0,2006,6,2
17,0.5,124000,1954,1239,A,A,A,RALEIGH,27604.0,2001,12,4
1,0.12,266000,1910,1168,A,A,A,RALEIGH,27605.0,2004,9,3
1,0.37,850000,2004,4235,A,F,B,RALEIGH,27609.0,2005,4,2
1,0.54,303500,1958,2690,A,F,A,RALEIGH,27609.0,2005,4,2
1,0.14,300000,1930,1611,A,C,L,RALEIGH,27608.0,2004,6,2
9,0.3,80000,2002,1076,A,C,A,ZEBULON,27597.0,2008,8,3
16,0.67,118000,1964,1498,I,B,A,GARNER,27529.0,2002,12,4
10,0.4,90500,1981,1373,G,C,A,WENDELL,27591.0,2005,10,4
10,0.61,72000,1987,1008,A,B,A,WENDELL,27591.0,2004,2,1
8,0.95,161000,1979,1778,A,C,A,RALEIGH,27613.0,2002,5,2
1,0.16,155000,1932,2108,A,E,K,RALEIGH,27608.0,2001,6,2
1,0.37,160000,1959,1900,A,C,A,RALEIGH,27610.0,2005,6,2
1,0.26,450000,1993,2898,A,D,B,RALEIGH,27605.0,2004,12,4
1,0.41,89500,1960,1107,A,B,A,RALEIGH,27610.0,2005,10,4
17,0.46,152000,1979,1623,A,B,A,RALEIGH,27604.0,2009,7,3
16,0.25,60000,1970,1155,G,A,A,RALEIGH,27610.0,2004,4,2
7,0.25,200000,1969,1600,G,B,C,RALEIGH,27609.0,2008,5,2
12,0.56,275000,1923,3298,A,C,B,FUQUAY VARINA,27526.0,2005,10,4
16,0.46,92000,1967,1158,A,A,A,RALEIGH,27610.0,2001,3,1
20,0.36,156000,1968,1814,I,C,A,APEX,27502.0,2004,9,3
7,0.72,310000,1966,3900,A,J,C,RALEIGH,27612.0,2001,5,2
1,0.96,645000,1952,3668,A,F,C,RALEIGH,27609.0,2002,4,2
16,0.57,162000,1967,2086,A,C,A,RALEIGH,27603.0,2003,10,4
1,0.46,322000,1959,2160,A,D,A,RALEIGH,27612.0,2001,3,1
7,0.6,485000,1972,3585,A,J,C,RALEIGH,27612.0,2005,2,1
7,0.63,360500,1983,2392,A,J,C,RALEIGH,27612.0,2005,9,3
1,0.84,333000,1971,4008,I,F,A,RALEIGH,27609.0,2001,3,1
12,0.27,146000,1952,2231,A,E,A,FUQUAY VARINA,27526.0,2009,12,4
4,0.47,165000,1963,1777,I,D,A,CARY,27511.0,2003,7,3
13,0.52,400000,1971,3223,A,D,C,RALEIGH,27615.0,2009,7,3
